년,구,동,행정동_코드,"서비스 업종","점포당 연간매출",운영_영업_개월_평균,폐업_영업_개월_평균,폐업률
2021,영등포구,신길4동,11560660,호프-간이주점,32023365.333333332,117,58,0.0000
2021,영등포구,신길5동,11560670,중식음식점,21674935.6,169,56,0.0000
2021,영등포구,신길5동,11560670,한식음식점,39967833.33333333,119,45,1.6667
2021,영등포구,신길5동,11560670,호프-간이주점,16198398.266666666,169,56,8.3333
2021,영등포구,신길6동,11560680,분식전문점,233696048.53333333,118,60,0.0000
2021,영등포구,신길6동,11560680,커피-음료,11100122.08888889,127,67,0.0000
2021,영등포구,신길6동,11560680,한식음식점,123770314.91666667,127,67,2.1667
2021,영등포구,신길6동,11560680,호프-간이주점,27571716.88888889,118,60,0.0000
2021,영등포구,신길7동,11560690,분식전문점,25205039.77777778,113,60,4.1667
2021,영등포구,신길7동,11560690,치킨전문점,80674352,113,60,0.0000
2021,영등포구,신길7동,11560690,커피-음료,26849633.88888889,134,50,8.3333
2021,영등포구,신길7동,11560690,한식음식점,235665153.98039213,132,50,5.6667
2021,영등포구,신길7동,11560690,호프-간이주점,63046214.333333336,117,60,4.1667
2021,영등포구,양평1동,11560610,분식전문점,172732071.57142857,107,53,8.3333
2021,영등포구,양평1동,11560610,일식음식점,417973611.6666667,108,53,16.6667
2021,영등포구,양평1동,11560610,제과점,231458370.5,131,56,0.0000
2021,영등포구,양평1동,11560610,중식음식점,172635580,106,53,0.0000
2021,영등포구,양평1동,11560610,커피-음료,44465261.374440365,107,53,4.5556
2021,영등포구,양평1동,11560610,한식음식점,96991978.69960175,108,53,4.2222
2021,영등포구,양평1동,11560610,호프-간이주점,41785965.95555556,106,53,0.0000
2021,영등포구,양평2동,11560620,분식전문점,299694595.724183,112,50,6.7500
2021,영등포구,양평2동,11560620,양식음식점,138754656.0740741,111,50,14.5556
2021,영등포구,양평2동,11560620,일식음식점,166135313.20673403,111,50,13.3333
2021,영등포구,양평2동,11560620,제과점,373517280.0583333,112,50,0.0000
2021,영등포구,양평2동,11560620,중식음식점,181821935.37676767,113,50,9.0000
2021,영등포구,양평2동,11560620,치킨전문점,75732641.22222222,96,50,5.5000
2021,영등포구,양평2동,11560620,커피-음료,687564492.0152271,111,50,2.5000
2021,영등포구,양평2동,11560620,한식음식점,200744174.91291597,112,50,2.6000
2021,영등포구,양평2동,11560620,호프-간이주점,99094490.92763415,119,51,9.5000
2021,영등포구,여의동,11560540,분식전문점,360146950.66168636,127,52,3.5333
2021,영등포구,여의동,11560540,양식음식점,245053193.2011242,135,66,2.1333
2021,영등포구,여의동,11560540,일식음식점,447725549.2022574,130,56,3.0000
2021,영등포구,여의동,11560540,제과점,301338557.3842084,129,52,1.1111
2021,영등포구,여의동,11560540,중식음식점,473827932.2216431,120,57,4.1111
2021,영등포구,여의동,11560540,치킨전문점,268401327.91111112,127,52,3.3333
2021,영등포구,여의동,11560540,커피-음료,331882194.9119361,134,56,3.3333
2021,영등포구,여의동,11560540,패스트푸드점,259939013.96619132,133,66,3.0000
2021,영등포구,여의동,11560540,한식음식점,285955588.90376943,125,51,3.0667
2021,영등포구,여의동,11560540,호프-간이주점,262374855.37764323,129,52,2.2500
2021,영등포구,영등포동,11560535,분식전문점,89950641.48091818,129,60,1.8000
2021,영등포구,영등포동,11560535,양식음식점,420258996.421915,129,60,0.8889
2021,영등포구,영등포동,11560535,일식음식점,147625637.37982455,129,60,3.6667
2021,영등포구,영등포동,11560535,제과점,281654489.942029,129,60,0.6667
2021,영등포구,영등포동,11560535,중식음식점,175476130.74987975,129,60,4.7222
2021,영등포구,영등포동,11560535,치킨전문점,72048735.14529915,129,60,2.6667
2021,영등포구,영등포동,11560535,커피-음료,83778254.5812938,129,60,5.9333
2021,영등포구,영등포동,11560535,패스트푸드점,398732247.29122806,129,60,7.5000
2021,영등포구,영등포동,11560535,한식음식점,161460495.91348192,129,60,2.6111
2021,영등포구,영등포동,11560535,호프-간이주점,87804820.78943986,129,60,1.8000
2021,영등포구,영등포본동,11560515,분식전문점,18161575.888888888,101,58,0.0000
2021,영등포구,영등포본동,11560515,제과점,378062981.3333333,103,58,11.0000
2021,영등포구,영등포본동,11560515,중식음식점,34768930,103,58,0.0000
2021,영등포구,영등포본동,11560515,치킨전문점,61562745,101,58,0.0000
2021,영등포구,영등포본동,11560515,커피-음료,63089193.30952381,115,66,2.3333
2021,영등포구,영등포본동,11560515,한식음식점,235341280.52391776,122,47,1.6667
2021,영등포구,영등포본동,11560515,호프-간이주점,57071762.333333336,122,47,29.1667
2021,용산구,남영동,11170530,분식전문점,118876758.26397306,170,82,1.0000
2021,용산구,남영동,11170530,양식음식점,70109678.8888889,135,59,0.0000
2021,용산구,남영동,11170530,일식음식점,148478933.00529101,167,83,1.5556
2021,용산구,남영동,11170530,제과점,300201270.7777778,116,63,5.5000
2021,용산구,남영동,11170530,중식음식점,129826521.5111111,167,83,11.1111
2021,용산구,남영동,11170530,치킨전문점,61609267.666666664,135,59,0.0000
2021,용산구,남영동,11170530,커피-음료,203648765.41987523,135,59,3.5455
2021,용산구,남영동,11170530,패스트푸드점,226364786.5,113,63,0.0000
2021,용산구,남영동,11170530,한식음식점,278578146.11118853,135,59,3.0833
2021,용산구,남영동,11170530,호프-간이주점,116198364.62402739,116,63,1.5556
2021,용산구,보광동,11170700,분식전문점,45371453.00833333,103,57,9.3750
2021,용산구,보광동,11170700,양식음식점,22896554.97283951,103,57,1.2222
2021,용산구,보광동,11170700,제과점,26301043.333333332,117,53,0.0000
2021,용산구,보광동,11170700,중식음식점,72020868,118,53,0.0000
2021,용산구,보광동,11170700,치킨전문점,82615171.77777778,109,59,16.6667
2021,용산구,보광동,11170700,커피-음료,79073515.62962963,118,53,1.8889
2021,용산구,보광동,11170700,한식음식점,45548020.74270175,119,54,6.8889
2021,용산구,보광동,11170700,호프-간이주점,35278179.80740741,102,57,0.0000
2021,용산구,서빙고동,11170690,분식전문점,145971078.66666666,141,59,0.0000
2021,용산구,서빙고동,11170690,중식음식점,71564820,144,79,0.0000
2021,용산구,서빙고동,11170690,커피-음료,90777930.66666667,141,59,0.0000
2021,용산구,서빙고동,11170690,한식음식점,243220511.61111107,141,59,5.5000
2021,용산구,용문동,11170590,분식전문점,87323630.95,143,57,0.0000
2021,용산구,용문동,11170590,일식음식점,83641462,153,58,0.0000
2021,용산구,용문동,11170590,제과점,63847898,143,57,0.0000
2021,용산구,용문동,11170590,치킨전문점,45536120.844444446,143,57,4.2222
2021,용산구,용문동,11170590,커피-음료,37503639.666666664,143,57,6.4444
2021,용산구,용문동,11170590,패스트푸드점,34966382.800000004,115,54,0.0000
2021,용산구,용문동,11170590,한식음식점,175187667.87515152,143,57,2.7778
2021,용산구,용문동,11170590,호프-간이주점,69407209.13760683,143,57,2.6667
2021,용산구,용산2가동,11170520,분식전문점,48021769.44697771,79,59,4.2222
2021,용산구,용산2가동,11170520,양식음식점,124533367.6111111,116,59,10.1667
2021,용산구,용산2가동,11170520,일식음식점,102611174.33333333,116,59,0.0000
2021,용산구,용산2가동,11170520,제과점,138834933.18518516,79,59,1.8333
2021,용산구,용산2가동,11170520,중식음식점,140224159.55555555,116,59,0.0000
2021,용산구,용산2가동,11170520,치킨전문점,109434963.44444443,79,59,0.0000
2021,용산구,용산2가동,11170520,커피-음료,60498870.72886736,79,59,3.7778
2021,용산구,용산2가동,11170520,패스트푸드점,42150423.35714286,79,59,0.0000
2021,용산구,용산2가동,11170520,한식음식점,165154316.41315916,79,59,3.8889
2021,용산구,용산2가동,11170520,호프-간이주점,282761709.4444444,91,48,0.0000
2021,용산구,원효로1동,11170560,분식전문점,106064942.94444443,153,55,0.0000
2021,용산구,원효로1동,11170560,일식음식점,141616497.7777778,146,55,0.0000
2021,용산구,원효로1동,11170560,제과점,121956273.33333333,90,49,0.0000
2021,용산구,원효로1동,11170560,중식음식점,134218429.66666666,149,55,0.0000
2021,용산구,원효로1동,11170560,치킨전문점,114876662.66666667,148,54,0.0000
2021,용산구,원효로1동,11170560,커피-음료,78036832.37734699,148,54,2.2500
2021,용산구,원효로1동,11170560,패스트푸드점,68734264,153,55,0.0000
2021,용산구,원효로1동,11170560,한식음식점,167639594.21217063,149,55,2.5833
2021,용산구,원효로1동,11170560,호프-간이주점,127147930.79642858,153,55,4.8750
2021,용산구,원효로2동,11170570,분식전문점,97954030.64444445,137,56,13.8333
2021,용산구,원효로2동,11170570,일식음식점,198674402.66666666,137,67,0.0000
2021,용산구,원효로2동,11170570,중식음식점,115527897.53333333,137,67,10.0000
2021,용산구,원효로2동,11170570,치킨전문점,43991852.11111111,144,68,11.0000
2021,용산구,원효로2동,11170570,커피-음료,69502541.86666667,142,67,0.0000
2021,용산구,원효로2동,11170570,한식음식점,142191295.09458688,137,67,0.8889
2021,용산구,원효로2동,11170570,호프-간이주점,90056952.84444445,134,56,4.1667
2021,용산구,이촌1동,11170630,분식전문점,451923977.1666667,140,59,4.3333
2021,용산구,이촌1동,11170630,양식음식점,636793212,140,59,0.0000
2021,용산구,이촌1동,11170630,일식음식점,464167071.71717167,140,59,3.0000
2021,용산구,이촌1동,11170630,제과점,77140882,140,59,33.3333
2021,용산구,이촌1동,11170630,중식음식점,398752012.4444445,140,59,0.0000
2021,용산구,이촌1동,11170630,치킨전문점,219597298.66666666,140,59,0.0000
2021,용산구,이촌1동,11170630,커피-음료,241411161.33333334,140,59,0.0000
2021,용산구,이촌1동,11170630,패스트푸드점,305777784,140,59,0.0000
2021,용산구,이촌1동,11170630,한식음식점,201879056.29777777,140,59,0.0000
2021,용산구,이촌1동,11170630,호프-간이주점,242865729.55555555,140,59,0.0000
2021,용산구,이촌2동,11170640,분식전문점,24463223.111111116,149,81,16.6667
2021,용산구,이촌2동,11170640,중식음식점,113203798.66666667,154,81,0.0000
2021,용산구,이촌2동,11170640,치킨전문점,29644046,154,81,0.0000
2021,용산구,이촌2동,11170640,커피-음료,80603255.1111111,150,81,0.0000
2021,용산구,이촌2동,11170640,한식음식점,44509021.86666667,154,81,3.6667
2021,용산구,이태원1동,11170650,분식전문점,126726775.96600537,130,60,3.1053
2021,용산구,이태원1동,11170650,양식음식점,223463464.7951627,130,60,9.2857
2021,용산구,이태원1동,11170650,일식음식점,67944937.28966862,130,60,3.3333
2021,용산구,이태원1동,11170650,제과점,178212577.25,130,60,3.1667
2021,용산구,이태원1동,11170650,중식음식점,188070962.0030303,130,60,3.0909
2021,용산구,이태원1동,11170650,치킨전문점,35204118.92063492,130,60,0.0000
2021,용산구,이태원1동,11170650,커피-음료,210519131.8576506,130,60,5.1905
2021,용산구,이태원1동,11170650,패스트푸드점,217591374.97011492,130,60,0.0000
2021,용산구,이태원1동,11170650,한식음식점,177309914.80808666,130,60,4.8500
2021,용산구,이태원1동,11170650,호프-간이주점,123229647.80110805,130,60,3.2778
2021,용산구,이태원2동,11170660,분식전문점,37109561.094017096,103,53,14.7778
2021,용산구,이태원2동,11170660,양식음식점,227850468.26704758,123,70,2.5000
2021,용산구,이태원2동,11170660,일식음식점,242031762.66666666,105,52,0.0000
2021,용산구,이태원2동,11170660,제과점,81443011.38095239,91,48,2.3333
2021,용산구,이태원2동,11170660,중식음식점,85870655.14285715,91,47,0.0000
2021,용산구,이태원2동,11170660,커피-음료,357454953.7036796,123,70,1.8333
2021,용산구,이태원2동,11170660,패스트푸드점,104397533.05555554,103,53,25.0000
2021,용산구,이태원2동,11170660,한식음식점,227722830.02405003,123,70,1.9167
2021,용산구,이태원2동,11170660,호프-간이주점,75115105.99667262,123,70,3.8182
2021,용산구,청파동,11170555,분식전문점,82244235.36688179,130,66,3.4444
2021,용산구,청파동,11170555,양식음식점,132223070.94607842,108,50,0.0000
2021,용산구,청파동,11170555,일식음식점,83943365.04761904,108,50,2.3333
2021,용산구,청파동,11170555,제과점,789328116.9145299,109,50,2.6667
2021,용산구,청파동,11170555,중식음식점,176263128.19047618,109,50,0.0000
2021,용산구,청파동,11170555,치킨전문점,90241726.8,145,59,3.3333
2021,용산구,청파동,11170555,커피-음료,47253582.10458853,141,60,2.3333
2021,용산구,청파동,11170555,패스트푸드점,138766784.0833333,142,59,4.0000
2021,용산구,청파동,11170555,한식음식점,84525974.5672728,130,66,1.8667
2021,용산구,청파동,11170555,호프-간이주점,94278772.88733488,130,66,2.8889
2021,용산구,한강로동,11170625,분식전문점,121302254.43571083,114,56,3.6190
2021,용산구,한강로동,11170625,양식음식점,177276529.05034965,109,62,1.4167
2021,용산구,한강로동,11170625,일식음식점,188399627.94823232,145,63,2.2500
2021,용산구,한강로동,11170625,제과점,130179348.35555555,145,63,3.3333
2021,용산구,한강로동,11170625,중식음식점,130660375.9,131,64,7.5000
2021,용산구,한강로동,11170625,치킨전문점,173836266,138,67,0.0000
2021,용산구,한강로동,11170625,커피-음료,127359144.68577622,114,56,2.2500
2021,용산구,한강로동,11170625,패스트푸드점,289746045.11982566,143,63,4.0000
2021,용산구,한강로동,11170625,한식음식점,303085343.6837695,124,52,2.0417
2021,용산구,한강로동,11170625,호프-간이주점,113044884.35802469,109,70,1.7222
2021,용산구,한남동,11170685,분식전문점,112233776.48869969,70,49,4.8333
2021,용산구,한남동,11170685,양식음식점,247614329.235716,70,49,4.0833
2021,용산구,한남동,11170685,일식음식점,110127623.09090908,70,49,6.0000
2021,용산구,한남동,11170685,제과점,159575122.22222224,82,45,8.3333
2021,용산구,한남동,11170685,중식음식점,374910452.11111104,70,49,2.7778
2021,용산구,한남동,11170685,치킨전문점,518760732.11111116,118,52,0.0000
2021,용산구,한남동,11170685,커피-음료,135912238.9409521,104,53,1.4667
2021,용산구,한남동,11170685,패스트푸드점,112048774.01481481,110,54,2.2222
2021,용산구,한남동,11170685,한식음식점,352718028.3847135,70,49,3.0833
2021,용산구,한남동,11170685,호프-간이주점,150190838.31471863,135,58,2.1333
2021,용산구,효창동,11170580,분식전문점,32971407.133333337,119,64,8.3333
2021,용산구,효창동,11170580,양식음식점,71758527.33333333,120,64,0.0000
2021,용산구,효창동,11170580,제과점,791808876.6666666,119,64,0.0000
2021,용산구,효창동,11170580,중식음식점,173976850.66666666,122,65,0.0000
2021,용산구,효창동,11170580,커피-음료,115523509.03703703,122,65,11.0000
2021,용산구,효창동,11170580,패스트푸드점,100213063.55555557,120,64,0.0000
2021,용산구,효창동,11170580,한식음식점,157708312.19047618,122,65,0.0000
2021,용산구,후암동,11170510,분식전문점,169213571,113,65,0.0000
2021,용산구,후암동,11170510,양식음식점,66002311.199999996,112,65,1.6667
2021,용산구,후암동,11170510,일식음식점,64671664,113,65,0.0000
2021,용산구,후암동,11170510,중식음식점,194664507.55555555,112,65,0.0000
2021,용산구,후암동,11170510,치킨전문점,114948961.33333333,113,65,0.0000
2021,용산구,후암동,11170510,커피-음료,59593167.5443723,115,51,4.5000
2021,용산구,후암동,11170510,패스트푸드점,2147130672.6666667,111,52,0.0000
2021,용산구,후암동,11170510,한식음식점,81066543.14814815,96,64,0.0000
2021,용산구,후암동,11170510,호프-간이주점,85479088.66666667,112,65,25.0000
2021,은평구,갈현1동,11380551,분식전문점,120000699.43481117,102,50,3.7778
2021,은평구,갈현1동,11380551,양식음식점,93873913.76923077,102,50,0.0000
2021,은평구,갈현1동,11380551,일식음식점,88875530.50833334,102,50,16.6667
2021,은평구,갈현1동,11380551,제과점,336353901.8400673,102,50,6.0000
2021,은평구,갈현1동,11380551,중식음식점,200053926.35714284,102,50,10.0000
2021,은평구,갈현1동,11380551,치킨전문점,72112095.14188035,102,50,2.5000
2021,은평구,갈현1동,11380551,커피-음료,57203606.459017515,102,50,3.7500
2021,은평구,갈현1동,11380551,패스트푸드점,128376314.41156462,102,50,0.0000
2021,은평구,갈현1동,11380551,한식음식점,94675864.54823734,62,64,1.8000
2021,은평구,갈현1동,11380551,호프-간이주점,51751974.31129561,102,50,3.8889
2021,은평구,갈현2동,11380552,분식전문점,59894845.026851855,100,56,4.6667
2021,은평구,갈현2동,11380552,양식음식점,263489178,90,53,0.0000
2021,은평구,갈현2동,11380552,일식음식점,405481529.3333333,90,53,0.0000
2021,은평구,갈현2동,11380552,중식음식점,57706023.111111104,91,52,33.3333
2021,은평구,갈현2동,11380552,치킨전문점,124524219.31972788,100,56,4.7143
2021,은평구,갈현2동,11380552,커피-음료,31008687.09938672,88,51,8.0833
2021,은평구,갈현2동,11380552,패스트푸드점,9734350.666666666,92,53,0.0000
2021,은평구,갈현2동,11380552,한식음식점,91423339.79660267,93,43,5.2500
2021,은평구,갈현2동,11380552,호프-간이주점,103526389.66666667,92,49,12.5000
2021,은평구,구산동,11380560,분식전문점,59707303.388888896,115,57,5.5000
2021,은평구,구산동,11380560,제과점,253236093.33333334,112,57,0.0000
2021,은평구,구산동,11380560,중식음식점,130573244.8,109,55,0.0000
2021,은평구,구산동,11380560,치킨전문점,55137964.666666664,87,50,0.0000
2021,은평구,구산동,11380560,커피-음료,26597274.400000002,110,55,0.0000
2021,은평구,구산동,11380560,패스트푸드점,9645945.333333334,109,55,0.0000
2021,은평구,구산동,11380560,한식음식점,42077709.98095238,87,50,5.6667
2021,은평구,구산동,11380560,호프-간이주점,81827038.66666667,115,58,0.0000
2021,은평구,녹번동,11380510,분식전문점,32208101.33333333,129,50,0.0000
2021,은평구,녹번동,11380510,일식음식점,85113589.1111111,129,50,0.0000
2021,은평구,녹번동,11380510,제과점,94208322.66666667,106,60,0.0000
2021,은평구,녹번동,11380510,중식음식점,369315900,132,50,0.0000
2021,은평구,녹번동,11380510,치킨전문점,60364122.666666664,112,60,8.3333
2021,은평구,녹번동,11380510,커피-음료,30251024.411111113,129,50,11.6667
2021,은평구,녹번동,11380510,한식음식점,323495318.325968,110,60,2.8333
2021,은평구,녹번동,11380510,호프-간이주점,28818113.46464646,110,60,9.8333
2021,은평구,대조동,11380570,분식전문점,85128438.3776747,99,64,1.4286
2021,은평구,대조동,11380570,양식음식점,319551871.95555556,121,50,0.0000
2021,은평구,대조동,11380570,일식음식점,77715465.44444443,121,50,5.5000
2021,은평구,대조동,11380570,제과점,825073048.5185184,99,64,1.8889
2021,은평구,대조동,11380570,중식음식점,138637389.2222222,121,50,3.6667
2021,은평구,대조동,11380570,치킨전문점,91374332.66666667,119,49,4.7143
2021,은평구,대조동,11380570,커피-음료,110803165.32408962,131,68,0.8235
2021,은평구,대조동,11380570,패스트푸드점,59239023.733333334,121,50,2.5000
2021,은평구,대조동,11380570,한식음식점,191369890.84513843,99,64,2.4167
2021,은평구,대조동,11380570,호프-간이주점,46160930.97959183,99,64,2.9048
2021,은평구,불광1동,11380520,분식전문점,525197.6,142,67,8.3333
2021,은평구,불광1동,11380520,제과점,309712307.3333333,142,67,0.0000
2021,은평구,불광1동,11380520,중식음식점,366168630.6666667,142,67,0.0000
2021,은평구,불광1동,11380520,치킨전문점,163171026,142,67,16.6667
2021,은평구,불광1동,11380520,커피-음료,49313696,142,67,0.0000
2021,은평구,불광1동,11380520,한식음식점,268991078.3340502,142,67,3.3333
2021,은평구,불광1동,11380520,호프-간이주점,70163067.14920636,142,67,0.0000
2021,은평구,불광2동,11380530,분식전문점,113931663.34444442,129,59,1.6667
2021,은평구,불광2동,11380530,일식음식점,178258280,124,59,0.0000
2021,은평구,불광2동,11380530,제과점,281385190.15555555,129,59,4.1667
2021,은평구,불광2동,11380530,중식음식점,415510654.6666667,129,59,8.3333
2021,은평구,불광2동,11380530,치킨전문점,62675651.55555555,129,59,0.0000
2021,은평구,불광2동,11380530,커피-음료,100283762.66666664,129,59,0.0000
2021,은평구,불광2동,11380530,패스트푸드점,58758869.333333336,101,58,0.0000
2021,은평구,불광2동,11380530,한식음식점,121312141.91524406,129,59,3.8571
2021,은평구,불광2동,11380530,호프-간이주점,15641667.720512819,129,59,4.4615
2021,은평구,수색동,11380650,분식전문점,15733729.888888888,182,74,0.0000
2021,은평구,수색동,11380650,커피-음료,118950664,179,70,0.0000
2021,은평구,수색동,11380650,한식음식점,102956815.32407407,182,74,0.0000
2021,은평구,수색동,11380650,호프-간이주점,4811621.891534392,182,74,0.0000
2021,은평구,신사1동,11380631,분식전문점,8254258.769230769,99,57,7.5000
2021,은평구,신사1동,11380631,중식음식점,544045359.111111,112,49,0.0000
2021,은평구,신사1동,11380631,치킨전문점,25412144,112,49,8.3333
2021,은평구,신사1동,11380631,커피-음료,68015859.60000001,113,49,6.6667
2021,은평구,신사1동,11380631,한식음식점,47615814.34112555,113,49,2.3333
2021,은평구,신사1동,11380631,호프-간이주점,100768368.22222221,99,56,0.0000
2021,은평구,신사2동,11380632,분식전문점,155231859.8,107,62,6.6000
2021,은평구,신사2동,11380632,일식음식점,17232801.333333332,117,50,0.0000
2021,은평구,신사2동,11380632,중식음식점,563428717.3333334,119,50,16.6667
2021,은평구,신사2동,11380632,치킨전문점,69457213.33333333,120,51,0.0000
2021,은평구,신사2동,11380632,커피-음료,7338067,110,60,0.0000
2021,은평구,신사2동,11380632,한식음식점,60612977.50793651,119,50,5.1667
2021,은평구,신사2동,11380632,호프-간이주점,29868174.666666668,120,51,0.0000
2021,은평구,역촌동,11380625,분식전문점,41485070.54978354,91,49,4.5000
2021,은평구,역촌동,11380625,일식음식점,139105854.1111111,102,47,2.7778
2021,은평구,역촌동,11380625,제과점,290935494.8484849,109,56,3.0000
2021,은평구,역촌동,11380625,중식음식점,18215144.8,102,47,0.0000
2021,은평구,역촌동,11380625,치킨전문점,72752554.79259259,93,48,8.3333
2021,은평구,역촌동,11380625,커피-음료,27434385.662499998,113,56,6.4375
2021,은평구,역촌동,11380625,패스트푸드점,61796095.36363637,110,56,0.0000
2021,은평구,역촌동,11380625,한식음식점,106364863.9807978,93,48,3.9444
2021,은평구,역촌동,11380625,호프-간이주점,72981055.65555556,113,56,0.0000
2021,은평구,응암1동,11380580,분식전문점,76312272.47272727,144,58,1.4286
2021,은평구,응암1동,11380580,일식음식점,168344154.66666666,156,67,0.0000
2021,은평구,응암1동,11380580,제과점,236870484,145,59,0.0000
2021,은평구,응암1동,11380580,중식음식점,23799962.666666668,144,58,0.0000
2021,은평구,응암1동,11380580,치킨전문점,58787814,115,51,0.0000
2021,은평구,응암1동,11380580,커피-음료,19691353.244444445,115,51,12.1667
2021,은평구,응암1동,11380580,패스트푸드점,253372557.88888887,122,58,5.5000
2021,은평구,응암1동,11380580,한식음식점,188849087.3061448,145,59,6.2500
2021,은평구,응암1동,11380580,호프-간이주점,35651920.88888889,111,50,5.5556
2021,은평구,응암2동,11380590,분식전문점,7684383.399999999,128,68,0.0000
2021,은평구,응암2동,11380590,커피-음료,46285679,128,68,8.3333
2021,은평구,응암2동,11380590,한식음식점,54504385.4949495,128,68,3.0000
2021,은평구,응암2동,11380590,호프-간이주점,68678047.33333333,128,68,0.0000
2021,은평구,응암3동,11380600,분식전문점,53541064.480115436,112,59,3.6000
2021,은평구,응암3동,11380600,일식음식점,33079762.333333332,105,53,0.0000
2021,은평구,응암3동,11380600,제과점,354171471.7777778,118,48,0.0000
2021,은평구,응암3동,11380600,중식음식점,124927098,112,59,0.0000
2021,은평구,응암3동,11380600,치킨전문점,71735270.08730158,112,59,4.1429
2021,은평구,응암3동,11380600,커피-음료,36629187.93703703,118,53,7.0000
2021,은평구,응암3동,11380600,패스트푸드점,56291370.361111104,118,48,2.7500
2021,은평구,응암3동,11380600,한식음식점,99664773.2411612,112,59,3.6667
2021,은평구,응암3동,11380600,호프-간이주점,35480232.462453105,112,59,0.6667
2021,은평구,증산동,11380640,분식전문점,136975406.8888889,110,55,5.5556
2021,은평구,증산동,11380640,양식음식점,170966531.33333334,145,50,0.0000
2021,은평구,증산동,11380640,제과점,74748766.66666667,173,67,16.6667
2021,은평구,증산동,11380640,중식음식점,135361896.16666666,110,54,0.0000
2021,은평구,증산동,11380640,커피-음료,30240716.08888889,145,50,11.1111
2021,은평구,증산동,11380640,패스트푸드점,22957660.666666668,110,54,0.0000
2021,은평구,증산동,11380640,한식음식점,67259198.17948647,125,58,4.2000
2021,은평구,증산동,11380640,호프-간이주점,24340231.05357143,173,67,1.7500
2021,종로구,가회동,11110600,분식전문점,187823552.1068462,124,64,3.3333
2021,종로구,가회동,11110600,양식음식점,634642152.7414142,124,64,1.5000
2021,종로구,가회동,11110600,일식음식점,143847796.1111111,124,64,0.0000
2021,종로구,가회동,11110600,제과점,602227974.9999999,124,64,5.5000
2021,종로구,가회동,11110600,중식음식점,368890138.6666667,124,64,0.0000
2021,종로구,가회동,11110600,치킨전문점,107334710.66666667,124,64,0.0000
2021,종로구,가회동,11110600,커피-음료,229272979.2497336,124,64,10.3333
2021,종로구,가회동,11110600,패스트푸드점,91588783.33333333,100,57,0.0000
2021,종로구,가회동,11110600,한식음식점,257492144.94487178,124,64,2.1111
2021,종로구,가회동,11110600,호프-간이주점,230265563.11111107,124,64,0.0000
2021,종로구,교남동,11110580,분식전문점,38115312.63636364,129,60,1.6000
2021,종로구,교남동,11110580,중식음식점,397093859.1111111,133,60,0.0000
2021,종로구,교남동,11110580,치킨전문점,47631313.77777778,128,60,0.0000
2021,종로구,교남동,11110580,커피-음료,47282215.63636363,133,60,2.6667
2021,종로구,교남동,11110580,패스트푸드점,153233322.22222224,128,60,0.0000
2021,종로구,교남동,11110580,한식음식점,275098550.4102564,133,60,9.0000
2021,종로구,부암동,11110550,양식음식점,291404670.85714287,89,53,0.0000
2021,종로구,부암동,11110550,커피-음료,195441824.50793648,89,53,0.0000
2021,종로구,부암동,11110550,한식음식점,221722149.20634922,89,53,5.6667
2021,종로구,부암동,11110550,호프-간이주점,570837603.5555555,87,53,0.0000
2021,종로구,사직동,11110530,분식전문점,149257924.96732345,122,58,4.3333
2021,종로구,사직동,11110530,양식음식점,178254067.43393528,122,58,4.5556
2021,종로구,사직동,11110530,일식음식점,600034017.805364,122,58,2.6000
2021,종로구,사직동,11110530,제과점,232165190.920684,120,62,2.1667
2021,종로구,사직동,11110530,중식음식점,366353368.30982906,122,58,1.7500
2021,종로구,사직동,11110530,치킨전문점,168702918.86666667,120,62,3.6667
2021,종로구,사직동,11110530,커피-음료,170119730.57648298,122,58,3.2222
2021,종로구,사직동,11110530,패스트푸드점,152628611.89542484,120,62,1.0000
2021,종로구,사직동,11110530,한식음식점,244894962.81488037,122,58,2.6111
2021,종로구,사직동,11110530,호프-간이주점,113113808.45758471,122,58,1.7333
2021,종로구,삼청동,11110540,분식전문점,279458217.8498982,114,60,2.7778
2021,종로구,삼청동,11110540,양식음식점,215809871.3748827,114,60,1.4167
2021,종로구,삼청동,11110540,일식음식점,154526804,100,59,0.0000
2021,종로구,삼청동,11110540,제과점,204782322.03386247,114,60,1.8889
2021,종로구,삼청동,11110540,중식음식점,234129076.66666663,97,49,0.0000
2021,종로구,삼청동,11110540,커피-음료,175008087.6236923,114,60,3.4167
2021,종로구,삼청동,11110540,패스트푸드점,245243733.33333334,98,59,0.0000
2021,종로구,삼청동,11110540,한식음식점,302397786.71633,114,60,0.5833
2021,종로구,삼청동,11110540,호프-간이주점,206859469.53333333,114,60,8.3333
2021,종로구,숭인1동,11110700,분식전문점,58061912.77777777,137,61,0.0000
2021,종로구,숭인1동,11110700,한식음식점,236277393.0666667,134,64,0.0000
2021,종로구,숭인1동,11110700,호프-간이주점,50582636.44444445,137,61,0.0000
2021,종로구,숭인2동,11110710,분식전문점,50569003.09761905,137,41,1.1667
2021,종로구,숭인2동,11110710,일식음식점,593257965.3333334,137,41,0.0000
2021,종로구,숭인2동,11110710,제과점,435682258.6666667,132,52,0.0000
2021,종로구,숭인2동,11110710,중식음식점,174213278,120,54,0.0000
2021,종로구,숭인2동,11110710,치킨전문점,121836764.6,120,54,0.0000
2021,종로구,숭인2동,11110710,커피-음료,107990680.55555555,120,54,2.7778
